filename,xmin,xmax,ymin,ymax,sign_id,sign_class
autosave13_04_2013_12_49_48_1.jpg,0,40,493,551,2,crosswalk
autosave16_04_2013_15_20_15_3.jpg,300,350,412,459,2,crosswalk
autosave10_10_2012_15_20_35_1.jpg,771,814,328,371,1,main_road
autosave23_10_2012_11_32_19_2.jpg,778,796,379,399,5,bus_stop
autosave23_10_2012_12_26_33_1.jpg,775,806,312,345,1,main_road
autosave02_10_2012_11_56_39_3.jpg,724,761,167,205,1,main_road
autosave13_04_2013_09_47_27_2.jpg,1026,1045,438,457,2,crosswalk
autosave16_04_2013_14_53_51_0.jpg,1236,1286,383,436,1,main_road
autosave09_10_2012_13_45_33_0.jpg,804,835,292,324,4,give_a_way
autosave10_10_2012_10_33_29_1.jpg,41,66,288,318,5,bus_stop
autosave16_04_2013_11_55_27_0.jpg,107,149,471,510,2,crosswalk
autosave02_10_2012_12_06_02_0.jpg,640,660,283,300,4,give_a_way
autosave16_04_2013_11_37_10_3.jpg,873,905,476,506,1,main_road
autosave24_10_2012_10_37_32_0.jpg,1000,1075,7,72,1,main_road
autosave23_10_2012_11_19_15_0.jpg,811,835,314,334,4,give_a_way
autosave13_04_2013_12_14_27_1.jpg,633,656,445,478,5,bus_stop
autosave24_10_2012_11_54_48_0.jpg,1056,1087,228,256,3,stop_is_forbidden
autosave13_04_2013_09_46_01_3.jpg,1874,1897,365,389,5,bus_stop
autosave16_04_2013_11_50_39_1.jpg,824,901,228,321,3,stop_is_forbidden
autosave10_10_2012_10_25_54_2.jpg,679,705,330,354,4,give_a_way
autosave13_04_2013_09_44_15_3.jpg,1710,1890,0,119,1,main_road
autosave13_04_2013_12_25_56_2.jpg,1078,1114,472,525,5,bus_stop
autosave23_10_2012_14_05_10_1.jpg,9,82,157,222,2,crosswalk
autosave10_10_2012_09_00_34_3.jpg,693,712,376,396,1,main_road
autosave09_10_2012_14_27_50_1.jpg,789,840,247,298,1,main_road
autosave10_10_2012_10_34_26_3.jpg,1065,1114,294,341,4,give_a_way
autosave10_10_2012_10_34_48_3.jpg,659,680,320,352,5,bus_stop
autosave13_04_2013_12_20_30_2.jpg,1226,1268,289,331,4,give_a_way
autosave01_02_2012_10_23_28.jpg,600,660,321,374,4,give_a_way
autosave16_10_2012_06_49_14_4.jpg,1010,1058,179,229,1,main_road
autosave16_04_2013_11_57_49_2.jpg,1348,1429,406,486,2,crosswalk
autosave23_10_2012_16_07_22_0.jpg,1026,1115,305,375,4,give_a_way
autosave13_04_2013_15_17_29_2.jpg,211,244,515,548,2,crosswalk
autosave13_04_2013_12_14_06_0.jpg,1438,1521,363,443,3,stop_is_forbidden
autosave23_10_2012_09_53_11_0.jpg,923,955,340,371,2,crosswalk
autosave01_02_2012_11_54_46.jpg,815,843,345,373,3,stop_is_forbidden
autosave16_04_2013_14_41_25_1.jpg,1434,1490,379,433,1,main_road
autosave16_10_2012_07_15_15_0.jpg,752,778,336,361,3,stop_is_forbidden
autosave02_10_2012_12_52_17_3.jpg,979,1024,189,225,4,give_a_way
autosave21_01_2013_11_07_51_2.jpg,988,1011,324,358,5,bus_stop
autosave13_04_2013_15_18_24_3.jpg,1254,1311,473,529,2,crosswalk
autosave16_10_2012_06_48_33_4.jpg,960,1006,150,199,1,main_road
autosave23_10_2012_14_00_20_1.jpg,839,867,300,326,4,give_a_way
autosave10_10_2012_08_11_48_0.jpg,793,827,327,368,5,bus_stop
autosave16_10_2012_11_57_46_4.jpg,685,715,249,277,1,main_road
autosave16_10_2012_08_59_30_1.jpg,238,267,282,312,2,crosswalk
autosave16_10_2012_11_34_42_2.jpg,759,786,276,303,1,main_road
autosave16_04_2013_11_35_21_1.jpg,1472,1596,33,146,4,give_a_way
autosave09_11_2012_08_59_24_1.jpg,765,786,381,403,1,main_road
autosave10_10_2012_08_32_45_3.jpg,640,659,397,418,5,bus_stop
autosave09_10_2012_15_14_31_0.jpg,1072,1144,232,295,3,stop_is_forbidden
autosave10_10_2012_14_13_53_1.jpg,732,756,346,371,3,stop_is_forbidden
autosave10_10_2012_11_38_47_1.jpg,805,830,379,416,5,bus_stop
autosave09_10_2012_13_08_04_0.jpg,900,934,269,319,5,bus_stop
autosave10_10_2012_08_29_54_0.jpg,846,886,307,346,3,stop_is_forbidden
autosave09_10_2012_15_25_55_0.jpg,734,758,245,268,3,stop_is_forbidden
autosave13_04_2013_12_52_43_0.jpg,1506,1594,456,527,4,give_a_way
autosave10_10_2012_14_25_52_2.jpg,358,374,418,437,5,bus_stop
autosave01_02_2012_11_06_28.jpg,744,761,355,380,5,bus_stop
autosave13_04_2013_12_32_40_0.jpg,394,418,470,503,5,bus_stop
autosave10_10_2012_08_16_33_3.jpg,849,878,398,425,4,give_a_way
autosave13_04_2013_15_56_15_0.jpg,1120,1258,28,158,4,give_a_way
autosave13_04_2013_13_18_51_2.jpg,1021,1056,426,460,4,give_a_way
autosave23_10_2012_12_27_58_0.jpg,1107,1176,268,334,1,main_road
autosave02_10_2012_12_55_13_0.jpg,1090,1123,218,246,4,give_a_way
autosave24_10_2013_11_06_00_0.jpg,606,634,346,375,1,main_road
autosave09_10_2012_13_23_16_2.jpg,727,747,326,346,1,main_road
autosave16_10_2012_11_33_24_5.jpg,296,335,272,310,2,crosswalk
autosave23_10_2012_09_23_37_1.jpg,1076,1100,338,356,4,give_a_way
autosave16_04_2013_14_30_46_0.jpg,1184,1229,442,484,1,main_road
autosave13_04_2013_09_57_54_3.jpg,1224,1259,303,333,2,crosswalk
autosave16_04_2013_14_18_21_2.jpg,1231,1256,406,441,5,bus_stop
autosave09_10_2012_12_59_27_1.jpg,715,754,285,320,4,give_a_way
autosave02_10_2012_12_07_34_0.jpg,1005,1030,195,235,3,stop_is_forbidden
autosave13_04_2013_12_47_30_1.jpg,962,985,457,479,1,main_road
autosave09_10_2012_07_47_52_0.jpg,689,707,299,317,3,stop_is_forbidden
autosave16_04_2013_15_22_07_0.jpg,1756,1784,458,489,4,give_a_way
autosave02_10_2012_11_56_26_0.jpg,1107,1176,85,153,3,stop_is_forbidden
autosave16_10_2012_12_08_47_0.jpg,672,701,252,276,1,main_road
autosave01_02_2012_10_43_16.jpg,1143,1211,154,238,5,bus_stop
autosave21_01_2013_12_33_57_2.jpg,324,342,326,355,4,give_a_way
autosave13_04_2013_09_50_24_0.jpg,437,497,319,369,4,give_a_way
autosave10_10_2012_10_30_08_0.jpg,724,743,384,408,5,bus_stop
autosave10_10_2012_08_03_10_2.jpg,1144,1197,313,362,4,give_a_way
autosave09_10_2012_09_14_22_0.jpg,863,918,280,341,1,main_road
autosave10_10_2012_12_43_56_2.jpg,650,675,307,330,4,give_a_way
autosave09_10_2012_12_18_17_2.jpg,658,686,294,323,2,crosswalk
autosave10_10_2012_13_05_05_0.jpg,1005,1032,365,406,5,bus_stop
autosave24_10_2013_11_05_57_1.jpg,677,705,337,366,3,stop_is_forbidden
autosave10_10_2012_10_21_31_2.jpg,737,761,327,364,5,bus_stop
autosave21_01_2013_10_11_52_2.jpg,1108,1140,202,246,5,bus_stop
autosave23_10_2012_16_07_19_1.jpg,871,918,351,393,4,give_a_way
autosave21_01_2013_12_29_05_1.jpg,1003,1049,288,328,4,give_a_way
autosave16_10_2012_08_15_44_0.jpg,348,376,269,297,3,stop_is_forbidden
autosave09_10_2012_12_47_31_2.jpg,847,914,298,368,1,main_road
autosave23_10_2012_10_22_45_0.jpg,402,418,369,388,5,bus_stop
autosave09_10_2012_11_10_56_0.jpg,915,946,329,359,1,main_road
autosave09_10_2012_11_56_18_0.jpg,800,823,312,345,5,bus_stop
autosave09_11_2012_08_54_34_3.jpg,1054,1106,253,303,3,stop_is_forbidden
autosave24_10_2012_10_40_42_2.jpg,1135,1202,129,196,2,crosswalk
autosave09_10_2012_13_32_39_0.jpg,1145,1172,293,332,2,crosswalk
autosave01_02_2012_13_47_29.jpg,953,1023,150,217,1,main_road
autosave01_02_2012_10_13_21.jpg,1108,1193,262,341,3,stop_is_forbidden
autosave23_10_2012_14_04_59_1.jpg,822,853,272,303,3,stop_is_forbidden
autosave23_10_2012_10_20_19_1.jpg,806,831,347,369,4,give_a_way
autosave09_10_2012_12_50_28_2.jpg,708,730,326,347,4,give_a_way
autosave10_10_2012_09_28_51_2.jpg,469,498,300,327,4,give_a_way
autosave23_10_2012_17_29_12_5.jpg,1009,1065,180,226,4,give_a_way
autosave10_10_2012_13_07_22_1.jpg,906,943,341,379,1,main_road
autosave16_04_2013_14_18_39_0.jpg,601,624,438,472,5,bus_stop
autosave24_10_2013_11_09_32_1.jpg,1,27,355,379,2,crosswalk
autosave16_04_2013_13_46_39_1.jpg,426,452,810,838,2,crosswalk
autosave13_04_2013_09_39_50_0.jpg,1288,1330,302,369,5,bus_stop
autosave16_04_2013_15_02_08_2.jpg,674,723,351,396,2,crosswalk
autosave10_10_2012_07_50_54_0.jpg,671,704,372,404,1,main_road
autosave16_04_2013_11_37_35_1.jpg,1348,1479,95,230,2,crosswalk
autosave16_04_2013_11_53_07_0.jpg,984,1008,486,511,1,main_road
autosave16_04_2013_14_33_14_3.jpg,1185,1222,420,463,1,main_road
autosave13_04_2013_14_14_39_2.jpg,1303,1351,283,331,1,main_road
autosave01_02_2012_09_23_55.jpg,881,914,337,371,3,stop_is_forbidden
autosave09_10_2012_12_45_12_2.jpg,756,812,268,327,1,main_road
autosave16_10_2012_08_20_28_1.jpg,916,997,218,292,4,give_a_way
autosave13_04_2013_12_11_28_2.jpg,1270,1306,368,420,5,bus_stop
autosave23_10_2012_09_55_30_1.jpg,822,843,341,363,1,main_road
autosave09_10_2012_15_10_08_0.jpg,751,789,215,251,1,main_road
autosave16_10_2012_10_53_10_3.jpg,971,997,323,348,3,stop_is_forbidden
autosave02_10_2012_12_29_14_2.jpg,754,777,252,275,1,main_road
autosave09_10_2012_14_05_55_3.jpg,263,280,285,310,5,bus_stop
autosave09_10_2012_12_20_07_0.jpg,751,786,263,296,1,main_road
autosave13_04_2013_09_52_33_2.jpg,1184,1229,301,351,3,stop_is_forbidden
autosave23_10_2012_10_18_42_1.jpg,808,827,334,351,1,main_road
autosave16_04_2013_13_04_48_3.jpg,341,365,431,484,2,crosswalk
autosave09_10_2012_13_31_33_3.jpg,455,485,354,380,4,give_a_way
autosave10_10_2012_14_05_59_1.jpg,1203,1279,57,188,1,main_road
autosave21_01_2013_09_15_30_0.jpg,987,1003,333,352,5,bus_stop
autosave02_10_2012_12_52_34_0.jpg,1008,1036,275,301,1,main_road
autosave01_02_2012_09_17_43.jpg,35,65,361,403,5,bus_stop
autosave16_04_2013_11_47_03_0.jpg,950,972,496,526,5,bus_stop
autosave10_10_2012_08_53_52_2.jpg,1007,1038,318,360,5,bus_stop
autosave16_04_2013_14_57_18_2.jpg,1095,1142,399,445,1,main_road
autosave23_10_2012_09_10_08_0.jpg,1093,1126,310,341,3,stop_is_forbidden
autosave24_10_2012_10_38_48_1.jpg,802,821,249,268,1,main_road
autosave10_10_2012_13_08_00_0.jpg,1218,1273,195,267,5,bus_stop
autosave09_10_2012_12_46_08_0.jpg,755,776,268,301,5,bus_stop
autosave23_10_2012_10_07_13_2.jpg,420,440,372,392,2,crosswalk
autosave23_10_2012_10_49_13_2.jpg,731,748,367,385,3,stop_is_forbidden
autosave16_10_2012_11_02_14_5.jpg,874,891,338,354,3,stop_is_forbidden
autosave16_10_2012_06_48_10_0.jpg,1188,1279,175,269,2,crosswalk
autosave24_10_2013_11_08_42_2.jpg,678,706,340,370,1,main_road
autosave09_10_2012_07_49_17_2.jpg,775,799,345,371,1,main_road
autosave09_10_2012_07_48_15_1.jpg,704,723,324,343,1,main_road
autosave16_10_2012_06_49_34_3.jpg,1073,1114,325,365,3,stop_is_forbidden
autosave24_10_2012_10_32_45_1.jpg,800,835,204,239,1,main_road
autosave13_04_2013_12_10_14_2.jpg,1269,1303,417,453,1,main_road
autosave13_04_2013_09_54_20_3.jpg,1100,1136,411,448,2,crosswalk
autosave10_10_2012_09_29_54_0.jpg,719,740,339,360,1,main_road
autosave16_04_2013_11_55_30_3.jpg,1308,1368,493,550,2,crosswalk
autosave10_10_2012_14_11_59_0.jpg,621,650,346,379,1,main_road
autosave09_10_2012_14_13_02_0.jpg,145,174,245,280,5,bus_stop
autosave23_10_2012_08_38_02_2.jpg,979,1038,267,323,2,crosswalk
autosave21_01_2013_11_34_51_1.jpg,991,1010,328,355,3,stop_is_forbidden
autosave24_10_2012_11_25_58_3.jpg,980,1005,287,310,3,stop_is_forbidden
autosave16_04_2013_13_36_15_1.jpg,443,483,820,857,2,crosswalk
autosave01_02_2012_10_11_48.jpg,1157,1183,279,312,5,bus_stop
autosave10_10_2012_10_23_11_0.jpg,1168,1270,141,237,1,main_road
autosave01_02_2012_09_23_56.jpg,1082,1103,315,346,4,give_a_way
autosave23_10_2012_10_14_54_1.jpg,1139,1172,266,313,5,bus_stop
autosave16_10_2012_10_04_59_0.jpg,684,702,322,342,2,crosswalk
autosave10_10_2012_08_49_42_1.jpg,749,769,401,425,5,bus_stop
autosave01_02_2012_09_15_24.jpg,787,809,323,351,5,bus_stop
autosave16_04_2013_13_26_22_1.jpg,441,494,686,739,4,give_a_way
autosave01_02_2012_09_44_14.jpg,865,882,324,347,5,bus_stop
autosave13_04_2013_09_56_16_1.jpg,1277,1394,0,84,2,crosswalk
autosave13_04_2013_15_18_46_1.jpg,976,1017,513,557,1,main_road
autosave01_02_2012_09_51_44.jpg,895,931,214,262,5,bus_stop
autosave13_04_2013_09_41_33_0.jpg,1195,1236,416,459,2,crosswalk
autosave24_10_2012_10_46_11_2.jpg,986,1014,225,273,5,bus_stop
autosave16_10_2012_10_22_57_2.jpg,899,919,274,294,3,stop_is_forbidden
autosave09_10_2012_11_20_07_0.jpg,113,130,293,314,5,bus_stop
autosave02_10_2012_12_45_01_0.jpg,468,500,273,312,5,bus_stop
autosave13_04_2013_09_54_02_0.jpg,1506,1600,209,294,3,stop_is_forbidden
autosave09_10_2012_08_13_22_3.jpg,63,89,332,358,2,crosswalk
autosave01_02_2012_12_43_30.jpg,931,1088,0,167,4,give_a_way
autosave13_04_2013_15_59_04_2.jpg,1687,1764,434,504,1,main_road
autosave10_10_2012_08_07_35_3.jpg,994,1074,219,288,4,give_a_way
autosave09_11_2012_08_59_43_1.jpg,896,929,350,382,2,crosswalk
autosave10_10_2012_09_23_05_0.jpg,269,288,391,411,2,crosswalk
autosave09_10_2012_14_28_34_0.jpg,139,169,260,290,2,crosswalk
autosave10_10_2012_10_01_45_3.jpg,762,787,392,418,3,stop_is_forbidden
autosave13_04_2013_13_28_22_0.jpg,443,461,519,546,5,bus_stop
autosave09_10_2012_12_47_37_2.jpg,601,628,313,342,2,crosswalk
autosave16_04_2013_11_31_16_0.jpg,1409,1461,496,546,1,main_road
autosave09_10_2012_13_31_06_1.jpg,756,804,253,303,2,crosswalk
autosave13_04_2013_13_42_52_0.jpg,1177,1227,471,524,2,crosswalk
autosave16_04_2013_15_22_48_2.jpg,1257,1296,373,412,1,main_road
autosave13_04_2013_13_26_51_2.jpg,1538,1603,332,402,2,crosswalk
autosave09_10_2012_12_46_05_2.jpg,701,718,292,316,5,bus_stop
autosave21_01_2013_09_37_55_0.jpg,1079,1121,273,327,5,bus_stop
autosave16_10_2012_11_09_42_4.jpg,969,985,314,340,5,bus_stop
autosave16_04_2013_11_32_21_0.jpg,1445,1622,222,387,2,crosswalk
autosave23_10_2012_11_15_44_2.jpg,978,997,341,368,5,bus_stop
autosave09_10_2012_12_22_38_1.jpg,632,651,326,345,2,crosswalk
autosave23_10_2012_08_51_37_2.jpg,795,865,105,166,4,give_a_way
autosave16_04_2013_14_38_49_1.jpg,1275,1301,499,525,2,crosswalk
autosave16_04_2013_15_22_45_1.jpg,122,192,393,457,2,crosswalk
autosave16_10_2012_11_44_25_2.jpg,878,901,323,348,4,give_a_way
autosave09_10_2012_12_40_12_0.jpg,929,964,272,319,5,bus_stop
autosave10_10_2012_09_56_33_3.jpg,982,1004,362,391,5,bus_stop
autosave09_10_2012_13_20_25_1.jpg,720,739,318,339,1,main_road
autosave16_04_2013_13_15_58_2.jpg,1084,1128,521,570,3,stop_is_forbidden
autosave16_10_2012_06_53_12_1.jpg,895,928,317,351,3,stop_is_forbidden
autosave16_04_2013_15_20_56_3.jpg,1607,1788,165,333,2,crosswalk
autosave16_10_2012_07_09_18_1.jpg,790,820,354,382,3,stop_is_forbidden
autosave09_11_2012_08_55_58_3.jpg,1040,1058,386,406,4,give_a_way
autosave10_10_2012_09_03_17_3.jpg,302,319,393,417,5,bus_stop
autosave24_10_2012_11_02_26_3.jpg,1130,1153,203,236,5,bus_stop
autosave16_10_2012_07_17_14_1.jpg,721,749,332,359,3,stop_is_forbidden
autosave13_04_2013_14_13_38_3.jpg,1803,1919,287,416,1,main_road
autosave16_04_2013_14_18_22_1.jpg,322,362,353,413,5,bus_stop
autosave23_10_2012_09_09_58_0.jpg,1195,1230,264,296,3,stop_is_forbidden
autosave01_02_2012_10_05_12.jpg,1051,1110,300,352,4,give_a_way
autosave16_04_2013_14_46_11_1.jpg,698,715,515,533,2,crosswalk
autosave23_10_2012_14_50_16_3.jpg,926,950,318,349,5,bus_stop
autosave16_10_2012_08_04_44_3.jpg,280,315,319,353,1,main_road
autosave13_04_2013_12_12_08_3.jpg,1430,1465,415,466,5,bus_stop
autosave16_10_2012_08_34_19_3.jpg,83,129,153,197,3,stop_is_forbidden
autosave16_04_2013_14_23_25_1.jpg,384,418,372,409,2,crosswalk
autosave24_10_2012_12_03_54_1.jpg,1109,1144,259,295,2,crosswalk
autosave09_11_2012_08_59_36_3.jpg,347,398,292,346,1,main_road
autosave23_10_2012_13_23_27_0.jpg,347,374,327,354,2,crosswalk
autosave24_10_2013_13_13_40_1.jpg,1157,1241,146,223,3,stop_is_forbidden
autosave24_10_2012_10_46_01_0.jpg,917,950,181,215,1,main_road
autosave24_10_2012_11_10_33_1.jpg,1012,1045,237,270,1,main_road
autosave16_10_2012_07_16_26_5.jpg,782,831,208,255,1,main_road
autosave09_10_2012_14_00_31_3.jpg,687,706,341,359,4,give_a_way
autosave09_10_2012_12_40_20_0.jpg,851,883,290,319,2,crosswalk
autosave01_02_2012_09_44_44.jpg,979,1024,260,304,3,stop_is_forbidden
autosave10_10_2012_14_50_34_1.jpg,605,631,388,416,2,crosswalk
autosave16_10_2012_08_44_31_5.jpg,262,290,268,293,3,stop_is_forbidden
autosave10_10_2012_15_17_42_0.jpg,897,961,275,333,1,main_road
autosave09_11_2012_09_00_06_0.jpg,817,835,334,361,5,bus_stop
autosave10_10_2012_07_43_20_1.jpg,758,793,351,382,4,give_a_way
autosave24_10_2012_10_31_29_5.jpg,966,1006,251,288,2,crosswalk
autosave16_04_2013_14_33_44_2.jpg,1250,1329,214,283,4,give_a_way
autosave09_10_2012_08_27_56_1.jpg,876,894,346,363,4,give_a_way
autosave23_10_2012_11_01_39_2.jpg,969,1026,274,335,3,stop_is_forbidden
autosave16_04_2013_11_37_35_2.jpg,909,928,507,536,5,bus_stop
autosave16_10_2012_11_56_42_1.jpg,837,891,219,284,1,main_road
autosave16_10_2012_06_52_53_3.jpg,1056,1115,284,338,3,stop_is_forbidden
autosave13_04_2013_13_28_51_1.jpg,577,596,458,477,2,crosswalk
autosave09_10_2012_08_08_25_3.jpg,106,132,208,243,5,bus_stop
autosave23_10_2012_12_42_13_0.jpg,840,861,355,382,1,main_road
autosave10_10_2012_14_48_51_2.jpg,720,749,365,407,5,bus_stop
autosave21_01_2013_10_22_45_0.jpg,1134,1182,210,273,5,bus_stop
autosave10_10_2012_10_25_55_0.jpg,684,710,323,347,4,give_a_way
autosave09_10_2012_13_24_13_2.jpg,116,149,312,344,3,stop_is_forbidden
autosave16_10_2012_11_41_08_1.jpg,659,679,307,328,1,main_road
autosave10_10_2012_11_20_52_0.jpg,181,216,329,367,3,stop_is_forbidden
autosave16_10_2012_10_27_21_2.jpg,981,1002,268,290,3,stop_is_forbidden
autosave13_04_2013_14_14_40_2.jpg,1412,1478,208,276,1,main_road
autosave16_04_2013_12_30_45_3.jpg,352,413,327,380,4,give_a_way
autosave16_04_2013_11_37_31_3.jpg,928,972,440,483,1,main_road
autosave09_11_2012_09_55_40_4.jpg,1008,1025,338,364,5,bus_stop
autosave01_02_2012_13_09_47.jpg,910,939,376,403,2,crosswalk
autosave09_10_2012_11_56_17_0.jpg,318,336,332,356,5,bus_stop
autosave24_10_2012_11_07_13_0.jpg,853,889,280,312,4,give_a_way
autosave09_10_2012_09_14_22_1.jpg,1071,1176,210,311,1,main_road
autosave13_04_2013_15_24_19_1.jpg,1068,1104,526,561,1,main_road
autosave16_10_2012_09_05_06_0.jpg,590,608,334,352,1,main_road
autosave13_04_2013_15_52_03_2.jpg,1270,1317,419,464,2,crosswalk
autosave01_02_2012_10_08_19.jpg,716,757,356,396,1,main_road
autosave16_10_2012_08_50_32_0.jpg,674,700,307,332,2,crosswalk
autosave09_10_2012_11_43_25_1.jpg,712,762,253,300,4,give_a_way
autosave10_10_2012_08_10_56_3.jpg,1058,1163,142,265,2,crosswalk
autosave23_10_2012_14_00_18_3.jpg,700,719,324,342,4,give_a_way
autosave16_04_2013_12_49_12_0.jpg,661,681,567,585,2,crosswalk
autosave16_10_2012_08_17_03_2.jpg,985,1034,319,363,4,give_a_way
autosave02_10_2012_12_08_27_1.jpg,1081,1115,228,257,3,stop_is_forbidden
autosave24_10_2013_11_19_05_2.jpg,75,135,268,323,2,crosswalk
autosave09_10_2012_09_47_36_1.jpg,33,53,323,349,5,bus_stop
autosave01_02_2012_09_42_32.jpg,890,910,358,378,4,give_a_way
autosave16_04_2013_12_32_19_3.jpg,1068,1091,508,538,5,bus_stop
autosave16_10_2012_06_54_00_1.jpg,777,812,287,332,5,bus_stop
autosave09_10_2012_12_49_35_1.jpg,717,752,318,350,4,give_a_way
autosave24_10_2012_10_20_51_2.jpg,1006,1027,276,310,5,bus_stop
autosave16_10_2012_11_18_49_1.jpg,759,776,300,317,3,stop_is_forbidden
autosave13_04_2013_09_49_31_0.jpg,1013,1050,418,458,1,main_road
autosave13_04_2013_09_55_40_1.jpg,1052,1085,406,439,1,main_road
autosave21_01_2013_12_29_40_2.jpg,1081,1104,308,341,5,bus_stop
autosave23_10_2012_14_00_18_2.jpg,674,693,319,337,4,give_a_way
autosave16_10_2012_11_44_16_2.jpg,675,700,313,339,1,main_road
autosave09_10_2012_13_04_32_2.jpg,796,839,260,307,1,main_road
autosave24_10_2012_10_58_44_0.jpg,991,1010,266,285,2,crosswalk
autosave16_10_2012_09_05_08_3.jpg,627,660,288,323,1,main_road
autosave24_10_2012_11_53_03_0.jpg,1019,1043,272,296,1,main_road
autosave10_10_2012_10_18_50_3.jpg,636,654,414,431,1,main_road
autosave10_10_2012_13_21_27_1.jpg,669,689,418,438,1,main_road
autosave21_01_2013_10_14_10_2.jpg,819,869,239,297,3,stop_is_forbidden
autosave16_10_2012_11_03_59_1.jpg,896,916,319,340,3,stop_is_forbidden
autosave13_04_2013_15_54_25_0.jpg,254,337,289,378,2,crosswalk
autosave16_10_2012_08_44_29_5.jpg,288,309,275,295,3,stop_is_forbidden
autosave24_10_2012_11_41_16_2.jpg,1050,1067,304,323,5,bus_stop
autosave09_10_2012_13_22_19_2.jpg,829,899,255,319,4,give_a_way
autosave10_10_2012_11_41_01_1.jpg,815,857,355,396,1,main_road
autosave02_10_2012_12_26_27_1.jpg,916,936,267,295,5,bus_stop
autosave01_02_2012_13_19_44.jpg,864,881,383,401,3,stop_is_forbidden
autosave16_04_2013_11_41_43_1.jpg,887,904,564,583,2,crosswalk
autosave23_10_2012_10_14_17_1.jpg,867,925,224,273,1,main_road
autosave10_10_2012_13_06_15_2.jpg,958,986,333,360,2,crosswalk
autosave23_10_2012_16_48_35_0.jpg,943,977,330,361,2,crosswalk
autosave09_11_2012_09_34_11_2.jpg,1167,1195,329,354,4,give_a_way
autosave23_10_2012_10_11_20_1.jpg,769,788,356,374,3,stop_is_forbidden
autosave10_10_2012_09_03_20_3.jpg,783,807,365,390,2,crosswalk
autosave01_02_2012_13_08_20.jpg,1004,1168,46,194,4,give_a_way
autosave10_10_2012_10_33_29_0.jpg,102,127,303,333,5,bus_stop
autosave02_10_2012_11_55_01_2.jpg,131,159,274,311,5,bus_stop
autosave01_02_2012_12_15_58.jpg,690,719,361,390,4,give_a_way
autosave23_10_2012_10_12_15_0.jpg,753,776,333,354,1,main_road
autosave16_04_2013_14_25_19_0.jpg,281,302,435,469,5,bus_stop
autosave10_10_2012_08_46_11_1.jpg,1090,1108,385,406,4,give_a_way
autosave09_10_2012_08_08_04_3.jpg,1052,1122,39,107,1,main_road
autosave16_04_2013_11_37_14_3.jpg,1316,1332,448,487,2,crosswalk
autosave09_10_2012_11_35_19_2.jpg,799,831,306,338,2,crosswalk
autosave21_01_2013_12_34_22_1.jpg,1071,1094,317,347,4,give_a_way
autosave16_04_2013_11_37_18_3.jpg,373,408,437,472,3,stop_is_forbidden
autosave10_10_2012_09_51_01_1.jpg,754,790,383,419,1,main_road
autosave16_04_2013_11_47_03_0.jpg,1654,1801,157,293,3,stop_is_forbidden
autosave01_02_2012_09_15_20.jpg,718,738,355,380,5,bus_stop
autosave09_10_2012_11_10_34_1.jpg,730,750,333,352,2,crosswalk
autosave16_10_2012_10_04_41_5.jpg,708,729,256,291,5,bus_stop
autosave02_10_2012_12_17_48_1.jpg,668,762,247,335,4,give_a_way
autosave13_04_2013_09_59_43_0.jpg,1031,1119,223,311,4,give_a_way
autosave10_10_2012_13_05_04_2.jpg,942,965,375,410,5,bus_stop
autosave16_04_2013_13_23_54_1.jpg,590,630,770,810,2,crosswalk
autosave24_10_2013_11_40_14_0.jpg,855,898,304,347,3,stop_is_forbidden
autosave21_01_2013_09_49_32_2.jpg,322,368,327,371,2,crosswalk
autosave10_10_2012_08_30_37_2.jpg,808,839,324,352,1,main_road
autosave24_10_2012_09_22_50_2.jpg,1196,1279,234,320,4,give_a_way
autosave10_10_2012_09_25_05_1.jpg,610,634,361,381,4,give_a_way
autosave09_10_2012_08_13_20_3.jpg,842,864,353,375,2,crosswalk
autosave16_04_2013_11_41_15_0.jpg,999,1038,477,514,1,main_road
autosave16_04_2013_13_24_45_1.jpg,603,620,819,845,5,bus_stop
autosave16_04_2013_14_20_22_1.jpg,1465,1502,445,482,4,give_a_way
autosave09_10_2012_12_37_21_2.jpg,839,861,322,348,2,crosswalk
autosave16_10_2012_08_10_50_2.jpg,1078,1108,355,396,5,bus_stop
autosave09_10_2012_12_40_51_2.jpg,801,852,229,282,1,main_road
autosave16_10_2012_11_01_37_0.jpg,980,1005,335,360,3,stop_is_forbidden
autosave02_10_2012_11_56_17_0.jpg,997,1020,236,272,5,bus_stop
autosave01_02_2012_13_15_44.jpg,802,820,372,390,3,stop_is_forbidden
autosave01_02_2012_10_47_51.jpg,790,816,306,345,5,bus_stop
autosave16_10_2012_11_02_09_3.jpg,1141,1201,234,289,1,main_road
autosave13_04_2013_15_17_31_0.jpg,460,477,553,582,5,bus_stop
autosave21_01_2013_12_40_38_1.jpg,824,846,351,375,2,crosswalk
autosave10_10_2012_08_09_07_1.jpg,694,718,333,360,4,give_a_way
autosave13_04_2013_13_45_23_0.jpg,1475,1516,371,435,5,bus_stop
autosave23_10_2012_10_09_03_1.jpg,943,981,308,343,3,stop_is_forbidden
autosave09_10_2012_08_39_21_2.jpg,864,905,303,338,4,give_a_way
autosave09_10_2012_13_27_07_2.jpg,854,879,328,353,4,give_a_way
autosave23_10_2012_09_01_56_0.jpg,1064,1081,364,389,5,bus_stop
autosave09_10_2012_13_23_18_1.jpg,1010,1067,264,322,1,main_road
autosave23_10_2012_12_27_51_0.jpg,879,925,296,340,1,main_road
