filename,x_from,y_from,width,height,sign_class,sign_id,sign_class_id
autosave01_02_2012_10_27_00.jpg,670,351,28,27,2_1,429,1
autosave01_02_2012_10_27_01.jpg,699,335,37,36,2_1,429,1
autosave01_02_2012_10_27_02.jpg,759,279,50,52,2_1,429,1
autosave01_02_2012_10_27_02.jpg,656,358,17,18,5_19_1,430,8
autosave01_02_2012_10_27_03.jpg,916,148,94,97,2_1,429,1
autosave01_02_2012_10_27_03.jpg,688,335,22,23,5_19_1,430,8
autosave01_02_2012_10_27_04.jpg,727,314,27,28,5_19_1,430,8
autosave01_02_2012_10_27_06.jpg,976,134,81,79,5_19_1,430,8
autosave01_02_2012_10_27_07.jpg,1030,96,92,90,5_19_1,430,8
autosave01_02_2012_10_27_07.jpg,1052,270,28,51,5_19_1,431,8
autosave01_02_2012_10_27_12.jpg,365,218,60,59,5_19_1,432,8
autosave01_02_2012_10_27_31.jpg,774,319,42,38,1_17,433,3
autosave01_02_2012_10_27_31.jpg,779,361,36,35,3_24_n30,434,66
autosave01_02_2012_10_27_32.jpg,887,234,73,69,1_17,433,3
autosave01_02_2012_10_27_32.jpg,895,306,66,64,3_24_n30,434,66
autosave01_02_2012_10_27_34.jpg,638,371,21,20,5_20,435,6
autosave01_02_2012_10_27_35.jpg,657,359,26,24,5_20,435,6
autosave01_02_2012_10_27_36.jpg,712,324,37,36,5_20,435,6
autosave01_02_2012_10_27_37.jpg,796,251,61,62,5_20,435,6
autosave01_02_2012_10_27_43.jpg,881,258,64,60,1_23,436,2
autosave01_02_2012_10_27_43.jpg,738,313,37,35,5_19_1,437,8
autosave01_02_2012_10_27_44.jpg,840,228,63,62,5_19_1,437,8
autosave01_02_2012_10_27_44.jpg,694,372,20,20,5_19_1,438,8
autosave01_02_2012_10_27_45.jpg,718,351,27,26,5_19_1,438,8
autosave01_02_2012_10_27_46.jpg,773,329,33,34,5_19_1,438,8
autosave01_02_2012_10_27_47.jpg,902,273,59,56,5_19_1,438,8
autosave01_02_2012_10_27_48.jpg,365,386,23,24,5_19_1,439,8
autosave01_02_2012_10_27_49.jpg,296,388,28,29,5_19_1,439,8
autosave01_02_2012_10_27_50.jpg,193,367,38,39,5_19_1,439,8
autosave01_02_2012_10_27_50.jpg,634,385,16,16,5_20,440,6
autosave01_02_2012_10_27_51.jpg,650,378,19,19,5_20,440,6
autosave01_02_2012_10_27_52.jpg,670,359,26,25,5_20,440,6
autosave01_02_2012_10_27_53.jpg,716,316,39,38,5_20,440,6
autosave01_02_2012_10_27_54.jpg,765,234,69,68,5_20,440,6
autosave01_02_2012_10_28_26.jpg,830,222,53,53,3_4_n8,441,19
autosave01_02_2012_10_28_34.jpg,744,326,32,30,1_23,442,2
autosave01_02_2012_10_28_35.jpg,822,284,48,41,1_23,442,2
autosave01_02_2012_10_28_36.jpg,1017,165,84,72,1_23,442,2
autosave01_02_2012_10_28_48.jpg,689,365,20,19,1_23,443,2
autosave01_02_2012_10_28_49.jpg,728,346,27,25,1_23,443,2
autosave01_02_2012_10_28_49.jpg,667,373,21,21,2_1,444,1
autosave01_02_2012_10_28_50.jpg,794,298,40,36,1_23,443,2
autosave01_02_2012_10_28_50.jpg,797,334,36,18,8_2_1,445,5
autosave01_02_2012_10_28_50.jpg,694,347,25,25,2_1,444,1
autosave01_02_2012_10_28_51.jpg,948,228,66,61,1_23,443,2
autosave01_02_2012_10_28_51.jpg,953,287,62,30,8_2_1,445,5
autosave01_02_2012_10_28_51.jpg,735,337,34,34,2_1,444,1
autosave01_02_2012_10_28_52.jpg,794,307,48,48,2_1,444,1
autosave01_02_2012_10_28_53.jpg,866,243,76,72,2_1,444,1
autosave01_02_2012_10_28_54.jpg,1080,109,136,124,2_1,444,1
autosave01_02_2012_10_29_10.jpg,658,339,29,29,1_11_1,446,40
autosave01_02_2012_10_29_11.jpg,683,306,45,40,1_11_1,446,40
autosave01_02_2012_10_29_12.jpg,750,228,68,66,1_11_1,446,40
autosave01_02_2012_10_30_08.jpg,675,397,17,16,1_23,447,2
autosave01_02_2012_10_30_09.jpg,693,397,22,20,1_23,447,2
autosave01_02_2012_10_30_10.jpg,717,360,25,24,1_23,447,2
autosave01_02_2012_10_30_11.jpg,774,324,38,35,1_23,447,2
autosave01_02_2012_10_30_19.jpg,742,357,21,23,2_1,448,1
autosave01_02_2012_10_30_20.jpg,810,319,32,33,2_1,448,1
autosave01_02_2012_10_30_46.jpg,757,326,37,31,2_4,449,14
autosave01_02_2012_10_30_47.jpg,847,258,54,49,2_4,449,14
autosave01_02_2012_10_30_48.jpg,1105,125,108,97,2_4,449,14
autosave01_02_2012_10_31_26.jpg,757,305,44,40,1_23,450,2
autosave01_02_2012_10_31_27.jpg,1122,38,133,116,1_23,450,2
autosave01_02_2012_10_31_28.jpg,699,339,37,35,1_17,451,3
autosave01_02_2012_10_31_28.jpg,703,376,33,32,3_24_n30,452,66
autosave01_02_2012_10_31_29.jpg,844,203,87,88,1_17,451,3
autosave01_02_2012_10_31_29.jpg,854,294,80,76,3_24_n30,452,66
autosave01_02_2012_10_31_30.jpg,674,367,23,23,5_20,453,6
autosave01_02_2012_10_31_31.jpg,718,317,36,37,5_20,453,6
autosave01_02_2012_10_31_32.jpg,826,207,80,79,5_20,453,6
autosave01_02_2012_10_31_34.jpg,711,346,37,36,5_19_1,454,8
autosave01_02_2012_10_31_35.jpg,793,271,55,54,5_19_1,454,8
autosave01_02_2012_10_31_35.jpg,418,407,16,17,5_19_1,455,8
autosave01_02_2012_10_31_35.jpg,674,387,16,16,1_17,456,3
autosave01_02_2012_10_31_36.jpg,1136,0,143,136,5_19_1,454,8
autosave01_02_2012_10_31_36.jpg,371,396,17,20,5_19_1,455,8
autosave01_02_2012_10_31_36.jpg,686,376,20,19,1_17,456,3
autosave01_02_2012_10_31_36.jpg,689,397,17,16,3_24_n30,457,66
autosave01_02_2012_10_31_37.jpg,259,381,22,28,5_19_1,455,8
autosave01_02_2012_10_31_37.jpg,698,350,28,26,1_17,456,3
autosave01_02_2012_10_31_37.jpg,701,377,25,23,3_24_n30,457,66
autosave01_02_2012_10_31_38.jpg,0,345,30,53,5_19_1,455,8
autosave01_02_2012_10_31_38.jpg,744,311,43,40,1_17,456,3
autosave01_02_2012_10_31_38.jpg,748,353,40,38,3_24_n30,457,66
autosave01_02_2012_10_31_38.jpg,710,369,26,24,5_19_1,458,8
autosave01_02_2012_10_31_39.jpg,905,148,100,92,1_17,456,3
autosave01_02_2012_10_31_39.jpg,916,242,90,87,3_24_n30,457,66
autosave01_02_2012_10_31_39.jpg,741,228,47,40,1_23,459,2
autosave01_02_2012_10_31_39.jpg,749,288,39,38,3_24_n40,460,4
autosave01_02_2012_10_31_39.jpg,750,326,42,41,5_19_1,458,8
autosave01_02_2012_10_31_39.jpg,745,269,43,17,8_2_1,461,5
autosave01_02_2012_10_31_39.jpg,333,374,26,25,5_19_1,462,8
autosave01_02_2012_10_31_40.jpg,896,0,105,80,1_23,459,2
autosave01_02_2012_10_31_40.jpg,915,116,90,89,3_24_n40,460,4
autosave01_02_2012_10_31_40.jpg,919,202,102,94,5_19_1,458,8
autosave01_02_2012_10_31_40.jpg,905,72,95,47,8_2_1,461,5
autosave01_02_2012_10_31_40.jpg,160,347,41,40,5_19_1,462,8
autosave01_02_2012_10_31_41.jpg,630,378,16,16,5_20,463,6
autosave01_02_2012_10_31_42.jpg,646,366,19,19,5_20,463,6
autosave01_02_2012_10_31_43.jpg,666,349,28,28,5_20,463,6
autosave01_02_2012_10_31_43.jpg,652,370,24,22,1_23,464,2
autosave01_02_2012_10_31_44.jpg,712,291,44,46,5_20,463,6
autosave01_02_2012_10_31_44.jpg,675,340,32,29,1_23,464,2
autosave01_02_2012_10_31_45.jpg,881,106,116,106,5_20,463,6
autosave01_02_2012_10_31_45.jpg,721,293,49,39,1_23,464,2
autosave01_02_2012_10_31_46.jpg,851,228,86,83,1_23,464,2
autosave01_02_2012_10_32_01.jpg,718,361,17,17,5_19_1,465,8
autosave01_02_2012_10_32_03.jpg,797,334,29,27,5_19_1,465,8
autosave01_02_2012_10_32_03.jpg,273,383,22,21,5_19_1,466,8
autosave01_02_2012_10_32_04.jpg,917,274,40,41,5_19_1,465,8
autosave01_02_2012_10_32_04.jpg,155,354,35,30,5_19_1,466,8
autosave01_02_2012_10_32_04.jpg,873,303,41,37,2_4,467,14
autosave01_02_2012_10_32_05.jpg,1190,153,80,77,5_19_1,465,8
autosave01_02_2012_10_32_05.jpg,639,362,21,20,5_19_1,468,8
autosave01_02_2012_10_32_07.jpg,682,332,27,28,5_19_1,468,8
autosave01_02_2012_10_32_08.jpg,723,319,30,31,5_19_1,468,8
autosave01_02_2012_10_32_08.jpg,1030,255,19,39,5_19_1,469,8
autosave01_02_2012_10_32_09.jpg,826,302,38,37,5_19_1,468,8
autosave01_02_2012_10_32_09.jpg,1220,206,31,50,5_19_1,469,8
autosave01_02_2012_10_32_10.jpg,1119,260,61,52,5_19_1,468,8
autosave01_02_2012_10_32_13.jpg,363,408,19,18,5_19_1,470,8
autosave01_02_2012_10_32_14.jpg,589,372,16,21,5_16,471,9
autosave01_02_2012_10_32_14.jpg,554,395,19,18,5_19_1,470,8
autosave01_02_2012_10_32_15.jpg,721,356,16,21,5_16,471,9
autosave01_02_2012_10_32_15.jpg,683,379,21,21,5_19_1,470,8
autosave01_02_2012_10_32_16.jpg,763,344,19,25,5_16,471,9
autosave01_02_2012_10_32_16.jpg,722,370,26,26,5_19_1,470,8
autosave01_02_2012_10_32_17.jpg,794,323,23,31,5_16,471,9
autosave01_02_2012_10_32_17.jpg,751,353,32,32,5_19_1,470,8
autosave01_02_2012_10_32_18.jpg,852,300,30,39,5_16,471,9
autosave01_02_2012_10_32_18.jpg,809,331,43,41,5_19_1,470,8
autosave01_02_2012_10_32_19.jpg,966,267,73,71,5_19_1,470,8
autosave01_02_2012_10_32_24.jpg,681,358,25,26,1_17,472,3
autosave01_02_2012_10_32_25.jpg,705,337,34,30,1_17,472,3
autosave01_02_2012_10_32_26.jpg,744,311,44,39,1_17,472,3
autosave01_02_2012_10_32_27.jpg,800,282,62,55,1_17,472,3
autosave01_02_2012_10_32_28.jpg,913,184,103,89,1_17,472,3
autosave01_02_2012_10_32_29.jpg,655,393,16,17,5_20,473,6
autosave01_02_2012_10_32_30.jpg,648,363,16,17,5_20,473,6
autosave01_02_2012_10_32_31.jpg,649,392,18,19,5_20,473,6
autosave01_02_2012_10_32_32.jpg,694,378,18,18,5_20,473,6
autosave01_02_2012_10_32_33.jpg,740,403,18,18,5_20,473,6
autosave01_02_2012_10_32_34.jpg,734,367,20,20,5_20,473,6
autosave01_02_2012_10_32_35.jpg,728,360,21,21,5_20,473,6
autosave01_02_2012_10_32_36.jpg,742,351,24,25,5_20,473,6
autosave01_02_2012_10_32_37.jpg,765,336,32,34,5_20,473,6
autosave01_02_2012_10_32_38.jpg,809,312,41,41,5_20,473,6
autosave01_02_2012_10_32_39.jpg,865,262,58,59,5_20,473,6
autosave01_02_2012_10_32_40.jpg,1045,158,88,92,5_20,473,6
autosave01_02_2012_10_32_51.jpg,701,384,16,16,3_24_n30,474,66
autosave01_02_2012_10_32_52.jpg,709,377,20,21,3_24_n30,474,66
autosave01_02_2012_10_32_53.jpg,721,379,25,25,3_24_n30,474,66
autosave01_02_2012_10_32_54.jpg,733,361,33,33,3_24_n30,474,66
autosave01_02_2012_10_32_55.jpg,824,296,58,57,3_24_n30,474,66
autosave01_02_2012_10_33_03.jpg,698,389,17,16,5_19_1,475,8
autosave01_02_2012_10_33_04.jpg,718,380,19,19,5_19_1,475,8
autosave01_02_2012_10_33_05.jpg,747,363,21,20,5_19_1,475,8
autosave01_02_2012_10_33_05.jpg,354,412,16,16,5_19_1,476,8
autosave01_02_2012_10_33_06.jpg,778,350,28,27,5_19_1,475,8
autosave01_02_2012_10_33_06.jpg,295,414,18,20,5_19_1,476,8
autosave01_02_2012_10_33_07.jpg,856,315,35,36,5_19_1,475,8
autosave01_02_2012_10_33_07.jpg,214,407,24,23,5_19_1,476,8
autosave01_02_2012_10_33_08.jpg,1038,229,64,64,5_19_1,475,8
autosave01_02_2012_10_33_08.jpg,76,399,31,31,5_19_1,476,8
autosave01_02_2012_10_33_08.jpg,143,412,20,21,1_17,477,3
autosave01_02_2012_10_33_08.jpg,145,449,18,16,3_24_n40,478,4
autosave01_02_2012_10_33_09.jpg,32,402,27,24,1_17,477,3
autosave01_02_2012_10_33_09.jpg,33,428,26,22,1_23,479,2
autosave01_02_2012_10_33_09.jpg,36,449,23,21,3_24_n40,478,4
autosave01_02_2012_10_33_10.jpg,714,375,21,20,5_19_1,480,8
autosave01_02_2012_10_33_11.jpg,751,344,28,28,5_19_1,480,8
autosave01_02_2012_10_33_12.jpg,785,332,30,32,5_19_1,480,8
autosave01_02_2012_10_33_13.jpg,884,293,47,46,5_19_1,480,8
autosave01_02_2012_10_33_33.jpg,659,403,16,16,2_1,481,1
autosave01_02_2012_10_33_34.jpg,673,394,18,17,2_1,481,1
autosave01_02_2012_10_33_35.jpg,694,390,21,21,2_1,481,1
autosave01_02_2012_10_33_36.jpg,731,366,29,29,2_1,481,1
autosave01_02_2012_10_33_37.jpg,804,337,44,45,2_1,481,1
autosave01_02_2012_10_33_38.jpg,1018,250,92,85,2_1,481,1
autosave01_02_2012_10_34_24.jpg,718,341,29,29,1_11_1,482,40
autosave01_02_2012_10_34_24.jpg,722,372,23,20,3_24_n40,483,4
autosave01_02_2012_10_34_25.jpg,756,300,41,38,1_11_1,482,40
autosave01_02_2012_10_34_25.jpg,762,337,35,31,3_24_n40,483,4
autosave01_02_2012_10_34_26.jpg,898,189,81,74,1_11_1,482,40
autosave01_02_2012_10_34_26.jpg,906,262,73,67,3_24_n40,483,4
autosave01_02_2012_10_34_29.jpg,655,378,18,17,1_12_2,484,67
autosave01_02_2012_10_34_30.jpg,672,373,23,21,1_12_2,484,67
autosave01_02_2012_10_34_31.jpg,689,349,33,30,1_12_2,484,67
autosave01_02_2012_10_34_32.jpg,743,291,49,44,1_12_2,484,67
autosave01_02_2012_10_34_32.jpg,747,336,44,23,8_2_1,485,5
autosave01_02_2012_10_34_33.jpg,1043,43,157,121,1_12_2,484,67
autosave01_02_2012_10_34_33.jpg,1049,154,150,73,8_2_1,485,5
autosave01_02_2012_10_34_40.jpg,554,386,19,19,1_17,486,3
autosave01_02_2012_10_34_40.jpg,556,405,17,16,3_24_n40,487,4
autosave01_02_2012_10_34_41.jpg,601,357,26,24,1_17,486,3
autosave01_02_2012_10_34_41.jpg,603,381,22,21,3_24_n40,487,4
autosave01_02_2012_10_34_42.jpg,659,321,37,34,1_17,486,3
autosave01_02_2012_10_34_42.jpg,662,355,31,30,3_24_n40,487,4
autosave01_02_2012_10_34_43.jpg,774,228,65,59,1_17,486,3
autosave01_02_2012_10_34_43.jpg,781,288,57,55,3_24_n40,487,4
autosave01_02_2012_10_34_43.jpg,616,365,20,21,5_20,488,6
autosave01_02_2012_10_34_44.jpg,676,350,27,28,5_20,488,6
autosave01_02_2012_10_34_45.jpg,772,295,41,42,5_20,488,6
autosave01_02_2012_10_34_45.jpg,347,413,19,20,5_19_1,489,8
autosave01_02_2012_10_34_46.jpg,962,114,99,97,5_20,488,6
autosave01_02_2012_10_34_46.jpg,260,409,28,26,5_19_1,489,8
autosave01_02_2012_10_34_59.jpg,577,368,32,29,1_17,490,3
autosave01_02_2012_10_34_59.jpg,580,398,28,26,3_24_n40,491,4
autosave01_02_2012_10_34_59.jpg,464,395,17,17,5_20,492,6
autosave01_02_2012_10_35_00.jpg,692,334,45,44,1_17,490,3
autosave01_02_2012_10_35_00.jpg,697,379,39,39,3_24_n40,491,4
autosave01_02_2012_10_35_00.jpg,541,390,19,21,5_20,492,6
autosave01_02_2012_10_35_00.jpg,543,411,19,19,3_24_n20,493,7
autosave01_02_2012_10_35_01.jpg,859,222,90,80,1_17,490,3
autosave01_02_2012_10_35_01.jpg,870,301,77,75,3_24_n40,491,4
autosave01_02_2012_10_35_01.jpg,589,365,23,24,5_20,492,6
autosave01_02_2012_10_35_01.jpg,591,390,23,22,3_24_n20,493,7
autosave01_02_2012_10_35_02.jpg,660,325,31,32,5_20,492,6
autosave01_02_2012_10_35_02.jpg,661,359,33,30,3_24_n20,493,7
autosave01_02_2012_10_35_03.jpg,718,329,47,45,3_24_n20,493,7
autosave01_02_2012_10_35_04.jpg,809,168,85,82,5_20,492,6
autosave01_02_2012_10_35_04.jpg,823,251,82,78,3_24_n20,493,7
autosave01_02_2012_10_35_06.jpg,371,406,16,17,5_19_1,494,8
autosave01_02_2012_10_35_06.jpg,632,385,16,18,5_19_1,495,8
autosave01_02_2012_10_35_07.jpg,359,395,18,19,5_19_1,494,8
autosave01_02_2012_10_35_07.jpg,657,373,18,21,5_19_1,495,8
autosave01_02_2012_10_35_08.jpg,335,383,21,21,5_19_1,494,8
autosave01_02_2012_10_35_08.jpg,695,349,22,26,5_19_1,495,8
autosave01_02_2012_10_35_09.jpg,258,379,27,28,5_19_1,494,8
autosave01_02_2012_10_35_09.jpg,717,326,30,35,5_19_1,495,8
autosave01_02_2012_10_35_10.jpg,111,346,41,37,5_19_1,494,8
autosave01_02_2012_10_35_10.jpg,782,256,43,54,5_19_1,495,8
autosave01_02_2012_10_35_11.jpg,986,59,87,125,5_19_1,495,8
autosave01_02_2012_10_35_13.jpg,652,383,21,22,1_17,496,3
autosave01_02_2012_10_35_13.jpg,655,408,17,18,3_24_n40,497,4
autosave01_02_2012_10_35_14.jpg,678,359,27,27,1_17,496,3
autosave01_02_2012_10_35_14.jpg,682,391,22,22,3_24_n40,497,4
autosave01_02_2012_10_35_15.jpg,720,334,38,39,1_17,496,3
autosave01_02_2012_10_35_15.jpg,726,379,30,31,3_24_n40,497,4
autosave01_02_2012_10_35_15.jpg,659,384,17,17,5_20,498,6
autosave01_02_2012_10_35_16.jpg,813,338,50,47,3_24_n40,497,4
autosave01_02_2012_10_35_16.jpg,686,360,20,21,5_20,498,6
autosave01_02_2012_10_35_16.jpg,688,381,19,18,3_24_n20,499,7
autosave01_02_2012_10_35_17.jpg,1118,79,138,121,1_17,496,3
autosave01_02_2012_10_35_17.jpg,1142,219,118,109,3_24_n40,497,4
autosave01_02_2012_10_35_17.jpg,735,339,28,27,5_20,498,6
autosave01_02_2012_10_35_17.jpg,738,366,27,25,3_24_n20,499,7
autosave01_02_2012_10_35_18.jpg,767,312,39,38,5_20,498,6
autosave01_02_2012_10_35_18.jpg,772,350,35,33,3_24_n20,499,7
autosave01_02_2012_10_35_19.jpg,875,285,60,56,3_24_n20,499,7
autosave01_02_2012_10_36_58.jpg,737,321,40,39,2_4,500,14
autosave01_02_2012_10_36_59.jpg,803,271,59,57,2_4,500,14
autosave01_02_2012_10_37_00.jpg,948,153,107,103,2_4,500,14
autosave01_02_2012_10_37_09.jpg,576,365,34,34,2_1,501,1
autosave01_02_2012_10_37_10.jpg,654,346,38,38,2_1,501,1
autosave01_02_2012_10_37_11.jpg,794,287,62,65,2_1,501,1
autosave01_02_2012_10_37_27.jpg,809,267,55,49,1_23,502,2
autosave01_02_2012_10_37_28.jpg,726,325,38,34,1_23,502,2
autosave01_02_2012_10_37_29.jpg,791,276,52,50,1_23,502,2
autosave01_02_2012_10_37_31.jpg,753,284,46,45,5_20,503,6
autosave01_02_2012_10_37_32.jpg,670,373,20,21,5_20,504,6
autosave01_02_2012_10_37_34.jpg,728,314,41,39,5_20,504,6
autosave01_02_2012_10_37_35.jpg,797,237,65,63,5_20,504,6
autosave01_02_2012_10_37_37.jpg,713,372,33,31,5_19_1,505,8
autosave01_02_2012_10_37_38.jpg,759,304,41,40,5_19_1,505,8
autosave01_02_2012_10_37_39.jpg,663,372,17,19,5_20,506,6
autosave01_02_2012_10_37_40.jpg,662,371,17,19,5_20,506,6
autosave01_02_2012_10_37_42.jpg,662,371,17,19,5_20,506,6
autosave01_02_2012_10_37_43.jpg,1017,13,156,128,1_17,507,3
autosave01_02_2012_10_37_43.jpg,1034,148,142,134,3_24_n30,508,66
autosave01_02_2012_10_37_43.jpg,750,192,54,52,1_23,509,2
autosave01_02_2012_10_37_43.jpg,753,244,49,22,8_2_1,510,5
autosave01_02_2012_10_37_43.jpg,756,267,48,45,3_24_n40,511,4
autosave01_02_2012_10_37_43.jpg,759,313,52,47,5_19_1,512,8
autosave01_02_2012_10_37_43.jpg,289,370,28,30,5_19_1,513,8
autosave01_02_2012_10_37_44.jpg,69,327,50,50,5_19_1,513,8
autosave01_02_2012_10_37_45.jpg,660,383,16,16,5_20,514,6
autosave01_02_2012_10_37_46.jpg,663,372,17,17,5_20,514,6
autosave01_02_2012_10_37_47.jpg,675,353,24,25,5_20,514,6
autosave01_02_2012_10_37_47.jpg,664,368,19,20,1_23,515,2
autosave01_02_2012_10_37_48.jpg,705,315,36,37,5_20,514,6
autosave01_02_2012_10_37_48.jpg,675,347,27,26,1_23,515,2
autosave01_02_2012_10_37_49.jpg,779,239,61,60,5_20,514,6
autosave01_02_2012_10_37_49.jpg,695,321,39,35,1_23,515,2
autosave01_02_2012_10_37_50.jpg,709,275,57,53,1_23,515,2
autosave01_02_2012_10_37_51.jpg,846,199,99,87,1_23,515,2
autosave01_02_2012_10_38_09.jpg,760,363,18,18,5_19_1,516,8
autosave01_02_2012_10_38_10.jpg,627,356,22,20,5_19_1,517,8
autosave01_02_2012_10_38_11.jpg,628,360,17,17,5_19_1,517,8
autosave01_02_2012_10_38_11.jpg,966,265,46,43,2_4,518,14
autosave01_02_2012_10_38_11.jpg,1034,223,52,48,5_19_1,519,8
autosave01_02_2012_10_38_13.jpg,626,358,21,20,5_19_1,517,8
autosave01_02_2012_10_38_14.jpg,645,339,25,25,5_19_1,517,8
autosave01_02_2012_10_38_15.jpg,683,321,32,32,5_19_1,517,8
autosave01_02_2012_10_38_15.jpg,986,260,19,38,5_19_1,520,8
autosave01_02_2012_10_38_16.jpg,707,313,34,34,5_19_1,517,8
autosave01_02_2012_10_38_16.jpg,1054,238,22,44,5_19_1,520,8
autosave01_02_2012_10_38_17.jpg,714,313,34,34,5_19_1,517,8
autosave01_02_2012_10_38_17.jpg,1069,238,22,44,5_19_1,520,8
autosave01_02_2012_10_38_18.jpg,734,311,37,36,5_19_1,517,8
autosave01_02_2012_10_38_18.jpg,1121,229,25,49,5_19_1,520,8
autosave01_02_2012_10_38_19.jpg,755,306,40,38,5_19_1,517,8
autosave01_02_2012_10_38_19.jpg,1170,215,28,54,5_19_1,520,8
autosave01_02_2012_10_38_20.jpg,755,306,40,38,5_19_1,517,8
autosave01_02_2012_10_38_20.jpg,1170,215,28,54,5_19_1,520,8
autosave01_02_2012_10_38_38.jpg,641,354,29,27,1_17,521,3
autosave01_02_2012_10_38_38.jpg,271,439,29,28,3_24_n5,522,53
autosave01_02_2012_10_38_38.jpg,301,436,26,26,1_16,523,39
autosave01_02_2012_10_38_38.jpg,328,436,19,26,1_20,524,68
autosave01_02_2012_10_38_39.jpg,646,331,40,34,1_17,521,3
autosave01_02_2012_10_38_39.jpg,150,443,38,33,3_24_n5,522,53
autosave01_02_2012_10_38_39.jpg,192,437,35,37,1_16,523,39
autosave01_02_2012_10_38_39.jpg,228,436,30,35,1_20,524,68
autosave01_02_2012_10_38_40.jpg,695,306,50,45,1_17,521,3
autosave01_02_2012_10_38_40.jpg,0,451,57,51,3_24_n5,522,53
autosave01_02_2012_10_38_40.jpg,60,446,51,49,1_16,523,39
autosave01_02_2012_10_38_40.jpg,106,444,53,50,1_20,524,68
autosave01_02_2012_10_38_41.jpg,774,271,68,61,1_17,521,3
autosave01_02_2012_10_38_42.jpg,881,177,104,94,1_17,521,3
autosave01_02_2012_10_38_43.jpg,1079,40,177,144,1_17,521,3
autosave01_02_2012_10_38_45.jpg,681,355,16,16,5_20,525,6
autosave01_02_2012_10_38_46.jpg,671,398,16,16,5_20,525,6
autosave01_02_2012_10_38_47.jpg,675,378,18,17,5_20,525,6
autosave01_02_2012_10_38_48.jpg,692,411,19,21,5_20,525,6
autosave01_02_2012_10_38_49.jpg,714,376,19,19,5_20,525,6
autosave01_02_2012_10_38_50.jpg,737,358,21,23,5_20,525,6
autosave01_02_2012_10_38_51.jpg,751,350,26,27,5_20,525,6
autosave01_02_2012_10_38_52.jpg,768,345,31,34,5_20,525,6
autosave01_02_2012_10_38_53.jpg,802,325,38,42,5_20,525,6
autosave01_02_2012_10_38_54.jpg,849,268,53,60,5_20,525,6
autosave01_02_2012_10_38_55.jpg,1021,164,80,94,5_20,525,6
autosave01_02_2012_10_39_07.jpg,698,380,19,20,3_24_n30,526,66
autosave01_02_2012_10_39_08.jpg,718,379,26,27,3_24_n30,526,66
autosave01_02_2012_10_39_09.jpg,786,328,42,44,3_24_n30,526,66
autosave01_02_2012_10_39_10.jpg,1112,151,120,112,3_24_n30,526,66
autosave01_02_2012_10_39_17.jpg,704,390,16,16,5_19_1,527,8
autosave01_02_2012_10_39_18.jpg,733,382,18,17,5_19_1,527,8
autosave01_02_2012_10_39_19.jpg,752,366,21,22,5_19_1,527,8
autosave01_02_2012_10_39_20.jpg,813,340,30,31,5_19_1,527,8
autosave01_02_2012_10_39_21.jpg,1004,250,56,56,5_19_1,527,8
autosave01_02_2012_10_39_22.jpg,701,391,17,18,5_19_1,528,8
autosave01_02_2012_10_39_23.jpg,752,365,24,23,5_19_1,528,8
autosave01_02_2012_10_39_24.jpg,852,322,40,40,5_19_1,528,8
autosave01_02_2012_10_39_40.jpg,698,383,22,24,2_1,529,1
autosave01_02_2012_10_39_41.jpg,750,357,34,37,2_1,529,1
autosave01_02_2012_10_39_42.jpg,915,296,69,69,2_1,529,1
autosave01_02_2012_10_39_52.jpg,925,230,61,59,5_19_1,530,8
autosave01_02_2012_10_40_27.jpg,657,382,17,17,5_19_1,531,8
autosave01_02_2012_10_40_28.jpg,682,364,22,22,5_19_1,531,8
autosave01_02_2012_10_40_29.jpg,749,331,35,35,5_19_1,531,8
autosave01_02_2012_10_40_29.jpg,375,409,17,17,5_19_1,532,8
autosave01_02_2012_10_40_30.jpg,973,182,89,82,5_19_1,531,8
autosave01_02_2012_10_40_30.jpg,277,400,24,24,5_19_1,532,8
autosave01_02_2012_10_40_31.jpg,71,367,40,40,5_19_1,532,8
autosave01_02_2012_10_40_31.jpg,749,341,18,24,5_16,533,9
autosave01_02_2012_10_40_32.jpg,847,297,26,39,5_16,533,9
autosave01_02_2012_10_40_33.jpg,1156,134,62,87,5_16,533,9
autosave01_02_2012_10_40_36.jpg,672,386,18,18,2_1,534,1
autosave01_02_2012_10_40_37.jpg,687,373,23,23,2_1,534,1
autosave01_02_2012_10_40_38.jpg,729,346,36,36,2_1,534,1
autosave01_02_2012_10_40_39.jpg,861,252,74,71,2_1,534,1
autosave01_02_2012_10_40_56.jpg,636,380,19,18,1_17,535,3
autosave01_02_2012_10_40_56.jpg,638,400,17,17,3_24_n30,536,66
autosave01_02_2012_10_40_57.jpg,787,280,58,52,1_17,535,3
autosave01_02_2012_10_40_57.jpg,793,334,50,48,3_24_n30,536,66
autosave01_02_2012_10_40_58.jpg,776,286,53,53,1_17,535,3
autosave01_02_2012_10_40_58.jpg,783,340,46,46,3_24_n30,536,66
autosave01_02_2012_10_41_01.jpg,680,352,23,25,5_20,537,6
autosave01_02_2012_10_41_02.jpg,725,320,35,37,5_20,537,6
autosave01_02_2012_10_41_03.jpg,803,229,68,66,5_20,537,6
autosave01_02_2012_10_41_06.jpg,652,386,18,17,5_19_1,538,8
autosave01_02_2012_10_41_07.jpg,675,383,20,21,5_19_1,538,8
autosave01_02_2012_10_41_08.jpg,699,365,24,24,5_19_1,538,8
autosave01_02_2012_10_41_09.jpg,732,340,31,31,5_19_1,538,8
